	player_id	date	jump_height_cm	peak_power_bm	training_load	soreness	energy	stress	acwr
21	WL_001	2024-09-21	42.90374741174048	61.270085226258644	297.5275087984799	7.553947137506736	4.3100481944732785	6.690752475342215	1.27
22	WL_001	2024-09-22	38.8568201456509	59.244970973952036	417.0604991178476	3.8870205847456223	2.678666593598688	1.3669762739928752	1.23
23	WL_001	2024-09-23	37.51677492057817	59.219975052616405	379.03455808188994	2.569297861044923	7.218439642922194	4.480618116704837	1.54
24	WL_001	2024-09-24	39.841572984757214	56.35774900671178	272.69470424811783	9.322242564507064	8.896054180428829	3.3214746494364005	1.29
25	WL_001	2024-09-25	41.0730216519187	62.93571439104561	355.9301156712013	3.1766706181040654	1.837924910253093	9.074941821579941	1.51
26	WL_001	2024-09-26	37.73801888734285	62.58646789653924	319.84191492253217	7.533601109832154	9.073992339573193	8.983777818386056	1.4
27	WL_001	2024-09-27	39.25805233955346	59.71104721968133	282.3257428189228	9.086987696743714	6.457861536936309	1.0827734645496667	0.79
28	WL_001	2024-09-28	40.96776780669338	55.363721451120604	388.3790395385387	6.867651335523405	3.018423785145038	7.409612992127823	0.91
29	WL_001	2024-09-29	42.93529294072525	56.55223917314319	379.92657980944296	8.6430106944476	6.91851603070309	6.114777430019244	0.78
30	WL_001	2024-09-30	37.87835966927785	56.69894387971855	298.7979286758167	9.75709499277201	4.537879522000844	9.02841899659402	1.27
31	WL_001	2024-10-01	40.64410556646625	63.37488835967027	365.3807769252718	5.432659244369775	2.7571868901824006	7.502069037353548	0.95
32	WL_001	2024-10-02	40.70206191165049	58.60247067690487	285.42213588140976	9.464127259176228	9.585357193023286	9.233779511984036	1.03
33	WL_001	2024-10-03	41.56457703185753	58.79579939022771	442.7239954178506	8.677085099206241	3.6500400286262713	4.465879557417328	1.47
34	WL_001	2024-10-04	38.76600854428749	57.47539017529146	361.36025249167005	9.425392967447028	7.264268170074757	6.1305505308042845	0.79
35	WL_001	2024-10-05	40.73451921960244	55.585375234706454	425.47461438559105	7.66691755978784	7.273141668957412	7.322356755883983	1.02
36	WL_001	2024-10-06	42.42834570262356	57.202573010744736	412.02267893583615	8.803650867220934	9.219164973008242	5.60208158974844	1.15
37	WL_001	2024-10-07	41.759882804096776	62.42098304874012	390.3933754515407	8.16213402492491	9.010048076358096	4.041956411663822	1.04
38	WL_001	2024-10-08	40.948147378929114	56.446499374710214	257.1884547593484	5.190382163192141	5.883801712368189	3.5788712691545594	1.23
39	WL_001	2024-10-09	39.674238051131574	62.281137919100416	275.41210253037696	5.700189340493239	7.9299419778874976	2.9423892474715885	1.26
40	WL_001	2024-10-10	45.396173697495364	64.54452740315992	377.4859802996413	7.534822003503954	9.782668715162812	5.646703134710758	0.99
41	WL_001	2024-10-11	39.29452885317367	61.571586132586994	337.7942841411272	1.7061074320803935	1.2281566907391177	9.663835732101326	1.45
42	WL_001	2024-10-12	39.07446362719693	63.998191320022784	284.6588640141691	2.4079333840397745	3.252186083481358	5.943039982355084	1.34
43	WL_001	2024-10-13	38.09633387404035	61.76787196936265	440.9730561326388	7.641072250261916	5.989186472602606	6.5054867161091705	1.08
44	WL_001	2024-10-14	39.15661897625113	55.17452692840893	401.5692220928738	1.1295413976678028	2.0446537645622462	1.4140237781957747	0.74
45	WL_001	2024-10-15	41.505740639002894	61.33818828848633	344.83476581746504	1.8805074458590134	5.4245428760514915	5.261245937025091	0.86
46	WL_001	2024-10-16	36.62817863959514	55.113707603418	373.1700196104433	6.715842857808794	1.4077360879484007	4.371513531638241	1.26
47	WL_001	2024-10-17	42.944429287020355	59.04498531125708	381.738726323789	2.466409843732867	1.6351187266038685	6.78177350385684	0.72
48	WL_001	2024-10-18	41.912427176284524	59.39257061167041	365.0948355751758	4.493529335858697	6.789593965981179	5.12427601442365	1.19
49	WL_001	2024-10-19	40.31453159263927	60.779237747652054	442.23811276478284	9.148155777604574	2.762120213103668	1.624251707876489	0.79
50	WL_001	2024-10-20	39.64523625060572	59.63708091205548	313.79512605875226	8.60387779872509	1.209447421622433	8.330216343300421	0.95
51	WL_001	2024-10-21	41.33213275464053	56.93555734241636	375.7885693559768	8.897248121743477	7.615639394234972	8.231328373463636	0.95
52	WL_001	2024-10-22	41.72157580364059	56.88390225441587	411.3669478534528	9.91454627800606	4.713559092202838	4.348162772135049	1.4
53	WL_001	2024-10-23	41.71229654505051	58.40770817089664	421.6825503686024	4.860946246375165	7.757839610123476	7.7908858667621415	0.79
54	WL_001	2024-10-24	40.64239480085689	61.80708838012056	415.2914932215483	3.880446409275506	9.059709056465804	4.502815108607468	0.71
55	WL_001	2024-10-25	41.26643448768733	58.62385696509527	440.1214293875112	6.160940993109575	6.686534909528193	5.036009697804878	0.96
56	WL_001	2024-10-26	43.02794762626759	55.42430472055776	400.474905887536	8.124211393532637	8.106563285150985	1.8208549274382133	1.14
57	WL_001	2024-10-27	40.769710899097895	56.98280099366199	338.3061002746754	8.989337644824698	4.158235112968708	2.053603147848453	0.83
58	WL_001	2024-10-28	41.84578446566129	63.087928492498285	270.22453522455805	1.756961255034977	7.30872218313208	1.6548670572777417	1.44
59	WL_001	2024-10-29	39.676025171473796	59.71043594027123	266.9675428170384	9.87975620651058	4.368437161805083	4.335779323602019	1.43
60	WL_001	2024-10-30	39.289646896101594	63.09462022694284	266.70014333973376	7.994322243346931	6.025638247622245	4.817998083222786	1.52
61	WL_001	2024-10-31	40.580069366905064	56.006698034284895	252.27072895348383	5.217945777947136	1.5067294811365362	2.0693612464126474	0.81
62	WL_001	2024-11-01	43.16037823467227	61.32687543259044	366.67375301943196	9.659552936270877	4.373835215713337	3.571408776536747	1.48
63	WL_001	2024-11-02	41.06628674633127	59.0520633305437	264.75931294707976	5.984688559611887	9.72372282057189	5.707880597531339	1.27
64	WL_001	2024-11-03	39.754217379493696	64.59418714765911	375.5116160168127	6.258828807307902	9.110422094418901	1.409017423073121	0.95
65	WL_001	2024-11-04	44.99770764914578	56.589391272132865	305.47623659622656	2.6930904375138516	5.173285644459839	4.180170052234475	1.23
66	WL_001	2024-11-05	36.792688748582	60.101715504614226	412.7590039413897	7.162580552984913	2.463552454104022	9.198344660444583	1.44
67	WL_001	2024-11-06	37.977635368669155	64.50866242576139	436.5456966708026	8.794575005503674	1.4069680309557047	1.2373027704752682	1.04
68	WL_001	2024-11-07	41.20905683155681	55.72224852249835	326.1781713262043	9.72922958033143	8.579070308221379	8.54495834240024	1.12
69	WL_001	2024-11-08	37.42924646512171	57.216161059337004	261.2750993301854	8.782501386295479	8.316109082170698	9.997459059575176	1.6
70	WL_001	2024-11-09	43.65056842857823	59.95166157149217	438.95314597648564	8.646826516096702	3.226132915688779	5.054897217790842	0.82
71	WL_001	2024-11-10	40.858693046134235	60.55760263037457	295.72856110069256	7.045306159652711	6.5631541641210625	4.223464462295564	0.8
72	WL_001	2024-11-11	41.10276915487667	65.15648289158904	404.4636783471278	5.68147151000794	8.669633502866862	5.9671615489703695	1.2
73	WL_001	2024-11-12	40.12017348575229	61.92899898106139	276.80304569012816	1.2590440868200508	7.796235301062571	6.582785962181182	1.33
74	WL_001	2024-11-13	39.750801129166746	57.98736021232512	252.9089331335764	4.155288029259372	6.309259181691698	4.530196405897591	1.09
75	WL_001	2024-11-14	40.07928811382133	61.16691289558621	352.79789783196213	8.052877114670288	4.568885040891431	6.598780302050861	1.48
76	WL_001	2024-11-15	40.58866526544057	61.4035024172873	301.64887765979165	5.132221806144352	9.820293177569294	5.4335628459358265	1.0
77	WL_001	2024-11-16	38.00916278170073	61.023303774688436	265.1726656217328	2.159917497195843	2.152412550619952	2.3671242416106493	0.82
78	WL_001	2024-11-17	38.41559797301622	60.4773059529682	319.13345666477267	9.071095689154106	5.265654762365851	7.008019646689244	0.86
79	WL_001	2024-11-18	39.557586545965556	56.63566763141129	285.4020968553494	1.7983228038135004	2.085722839905407	5.147008912294532	0.89
80	WL_001	2024-11-19	40.73304978875903	52.165878658075926	388.07896572587305	1.3538092585698904	8.194693590181384	6.6511035054181695	0.77
81	WL_002	2024-09-01	47.879023262219995	57.7545392120366	411.24025595861224	7.734337213452926	2.6606891742073957	2.8841439100303927	1.03
82	WL_002	2024-09-02	52.85196284840285	57.485275216784686	323.7827279139545	5.162812445198331	7.727238443203809	1.330148826015381	0.93
83	WL_002	2024-09-03	49.25679328771319	59.35119847426687	352.33548842313326	5.789021367387841	1.9645481020579845	5.026711301411092	1.18
84	WL_002	2024-09-04	46.48266766764322	55.70382235927505	325.4568326209245	1.1806407799995373	3.8987124902486046	2.9030320629689017	0.99
85	WL_002	2024-09-05	51.477962631746784	61.06236728148461	407.83424772146765	5.485979790361515	1.7822825927868133	5.83395887636693	1.23
86	WL_002	2024-09-06	47.22267024385461	63.163562559527605	275.51606055911276	3.55398315218852	4.267740667587716	6.8132551719844106	1.21
87	WL_002	2024-09-07	45.30654421396338	60.106355720707974	270.35649452408074	2.375732252658988	3.213619555460573	2.446132359336001	0.87
88	WL_002	2024-09-08	46.446511819564186	56.78194041264073	429.35308492528503	1.7221037109547799	5.720602506132292	4.693571442906954	1.58
89	WL_002	2024-09-09	47.62578326786884	55.69475702451147	443.8940866550738	8.789564133045822	8.353648638543518	3.3211254434044584	0.85
90	WL_002	2024-09-10	49.16031258086241	59.039958466113674	361.35257860278597	6.144514205229099	3.5198118429425573	7.925436398727432	0.87
91	WL_002	2024-09-11	46.57716104851662	53.00280170864271	351.522075736891	3.181687591735722	2.033531422652832	6.495580381974693	0.96
92	WL_002	2024-09-12	45.82539590442189	59.22067600774605	346.22802037096346	5.793304892964272	1.4664118314018422	4.029438503745285	0.82
93	WL_002	2024-09-13	50.116264980030536	56.686772402066815	300.9281309527528	7.133524500015364	7.842050739007179	6.360748665470599	1.12
94	WL_002	2024-09-14	44.563192984917876	55.31956080353338	435.9058288495652	8.475574670089562	9.685242195998613	2.1186750113699024	1.36
95	WL_002	2024-09-15	48.276858936547455	57.95041630446003	364.8946226359824	8.576458990824449	2.2579513896366055	8.15740580673901	0.88
96	WL_002	2024-09-16	47.466722340300976	57.46027694743724	412.91494404627645	6.986774986265801	5.707588822922074	4.229474357111522	1.49
97	WL_002	2024-09-17	50.506107205929546	57.19322189157161	337.82698171404365	4.392499864824169	5.164118071026458	3.7124008674772786	1.37
98	WL_002	2024-09-18	44.943175488114605	58.465608266568054	429.9149146549137	4.455020992358903	5.891975750025898	9.158248998680923	1.26
99	WL_002	2024-09-19	45.146506870041975	61.848710140257054	277.8544145326774	8.146226703432664	6.580654803356621	5.801149827786894	1.5
100	WL_002	2024-09-20	47.12888931375936	59.62890968667418	312.3444135591096	3.236402258330192	7.695516633154092	1.3017919126220145	1.21
101	WL_002	2024-09-21	49.06163901309444	59.418434326497106	318.4163497431815	8.391315742048116	1.995685632596865	8.618070625610663	0.81
102	WL_002	2024-09-22	50.677629289300846	57.08353533589934	279.9834854697548	3.0632625570937733	7.500273115537596	7.480328828914669	1.28
103	WL_002	2024-09-23	48.93054916804906	64.04783544831047	300.35981178139053	4.111263941535275	2.634379451212831	9.176055052002654	1.23
104	WL_002	2024-09-24	46.3219926766995	51.44328902627906	439.45666792236307	2.380162628044722	6.276068488151175	5.5529981099601935	1.25
105	WL_002	2024-09-25	48.32246895081144	60.59474788233234	389.3301647753784	9.302494430595662	7.3651477088205874	2.3728513862283522	1.22
106	WL_002	2024-09-26	45.42078904600226	64.07793234700897	397.2888471249446	9.409303132921133	9.330116616160987	5.057554342637189	0.8
107	WL_002	2024-09-27	48.21512918617905	61.70002256604911	368.25508714898587	4.591024334831173	1.492854749398282	4.016775174813109	1.42
108	WL_002	2024-09-28	49.80817233966219	51.45523588870187	433.97112328255207	4.1171139492936515	4.122578817066049	7.637511232987736	1.11
109	WL_002	2024-09-29	47.58449665887445	53.90801915128195	278.17140407595997	2.58748287855601	5.4853099546553175	4.770329045540931	1.52
110	WL_002	2024-09-30	50.264599099612354	52.882732289747985	376.45285758390605	1.1178501092950026	6.971836348150395	2.6023237018277627	1.56
111	WL_002	2024-10-01	47.565901980491994	55.09787028441125	267.06993361572876	9.971868266613527	5.519755092981184	6.358465155880394	0.76
112	WL_002	2024-10-02	46.538591951132695	60.44028941687659	429.61085788814273	2.8462567643380643	2.716189485972999	1.328947010632854	1.12
113	WL_002	2024-10-03	46.67798779624733	58.736738693711956	405.1055233390021	5.079599512732249	5.7195124239482205	4.966864722444053	1.06
114	WL_002	2024-10-04	45.74862263105178	59.02855340505281	286.3856260990542	8.756070589121656	9.515039159202695	4.359783846517777	0.94
115	WL_002	2024-10-05	45.88252767067	63.674259340907135	255.07727113206897	2.4053733762957132	7.443750059626578	6.930315477191362	0.72
116	WL_002	2024-10-06	46.694739154682594	56.232502560792604	384.3785487197457	1.1773948397892773	1.9369772378611647	8.199244768358703	0.86
117	WL_002	2024-10-07	45.65942374381777	60.55644330115343	269.888278551869	3.1885497189950867	7.500402386700932	8.701268212956572	1.45
118	WL_002	2024-10-08	51.396473846961605	55.39617991771748	290.99685908316417	3.6383295723491194	9.067022366690077	1.1170173115966242	0.78
119	WL_002	2024-10-09	48.75594540608589	54.664107281480355	334.2849101184996	9.034045399692774	8.356992055645968	4.076356165280884	0.93
120	WL_002	2024-10-10	50.735212378165976	53.158126869821615	303.61272816457523	6.617340170642207	4.684704869721164	5.968424627667822	1.09
121	WL_002	2024-10-11	48.525714296006896	58.127308675025084	402.72115883195215	2.261018581898073	8.816211783081215	5.386880784245623	1.51
122	WL_002	2024-10-12	47.43224921582851	62.455580633030415	254.49386166402348	3.4180962344645147	5.874707931947802	6.701303978435325	0.93
123	WL_002	2024-10-13	48.44541023785754	57.865498001578224	446.88043614071046	5.731211640724172	2.5451135726347314	3.4507659386743206	0.72
124	WL_002	2024-10-14	44.844493389649	60.07303897656477	360.8356005031587	6.862783495166778	8.467676233364815	2.8577914458454288	0.71
125	WL_002	2024-10-15	48.61573883022941	61.36552096247281	370.1033720867307	6.9853300709163	2.5783415076110465	9.229707513324637	1.08
126	WL_002	2024-10-16	48.8709072692352	51.30828378218292	259.393193355011	2.4965503188047147	7.642302547837334	1.7451880113261382	1.24
127	WL_002	2024-10-17	46.88064375561776	54.197464720091595	307.73874735413995	4.201054448184542	7.471413146658209	3.6740954406085753	1.21
128	WL_002	2024-10-18	52.26630867513194	57.50378709517449	437.36594786495164	7.593148874892252	2.934463407316811	1.2806482155515622	0.94
129	WL_002	2024-10-19	46.95240370912611	58.78347745457235	349.27324944024724	6.371585640252003	4.008195017352648	7.938209833712397	0.8
130	WL_002	2024-10-20	48.46337019905778	57.412891193507924	349.0982632412397	7.195621567849624	4.913446047433716	3.2176182991519613	1.44
131	WL_002	2024-10-21	49.368494839712696	61.33511135951645	304.4290274459925	6.312076001821784	4.248765072460241	1.8242386599397074	1.53
132	WL_002	2024-10-22	45.46498358332685	57.73871235361023	358.3801894756716	8.856512522887675	7.590023977686051	8.259050330753048	1.29
133	WL_002	2024-10-23	49.771523670699466	59.79498824832157	299.9336017718372	5.404824672788264	2.99088497637642	9.889012071969823	1.55
134	WL_002	2024-10-24	49.74064883087873	58.81899097337426	256.78919571715977	7.276782405221559	3.676141066352957	9.319565758388773	1.57
135	WL_002	2024-10-25	48.02456905388835	60.46195010275414	422.40853019786266	8.600944586815633	3.871904259189301	8.460239267356096	0.73
136	WL_002	2024-10-26	45.293359516872734	59.9205480411883	274.11337715545574	1.6925788146628824	7.266598982903258	4.058874673912595	1.35
137	WL_002	2024-10-27	47.729936073278935	57.09825483581374	357.89825847506745	8.116508483550671	3.8687725263886295	6.633022387933082	1.5
138	WL_002	2024-10-28	45.40475221875061	60.173958393212004	254.88015631130762	8.830889865108368	1.1914246976534844	8.872315054157795	1.18
139	WL_002	2024-10-29	47.06910246140091	62.645490331193	345.97512406078175	6.64754916896533	8.863094027677048	9.856751222793656	1.39
140	WL_002	2024-10-30	44.740038711335195	53.141651010653824	397.5164603177783	3.148994311914721	1.994267018182552	4.191599418766989	0.96
141	WL_002	2024-10-31	46.09539782809752	56.11405531532388	258.41863792727236	1.1608654126007243	9.889501507624283	4.849958203622761	1.05
142	WL_002	2024-11-01	45.962523202247326	60.465317720007704	439.99223679004507	8.07710512973997	1.8046990208103355	4.758226982064356	1.49
143	WL_002	2024-11-02	48.00475194229679	60.44190648713607	372.68227784214156	2.503305514828677	9.92051763523279	3.0850453124509905	1.55
144	WL_002	2024-11-03	50.43788519036893	63.28077368399941	352.5377022033017	3.076028305459828	2.5887522880495744	2.9843758816315784	0.87
145	WL_002	2024-11-04	46.82890510698862	61.98449760395892	261.5685353126793	9.721923671267302	8.954072964670832	9.349770548756917	1.6
146	WL_002	2024-11-05	47.35688082484852	54.89673738959989	401.64769514081826	7.26418556248413	2.3850631570586955	8.34249812491556	0.9
147	WL_002	2024-11-06	48.50952540330426	53.870215665644565	368.5879869683406	6.220775870540301	1.8233815365797938	8.897147763673424	0.94
148	WL_002	2024-11-07	49.19067756718034	61.66827697235268	360.1714741218278	1.7828808392026914	4.676078917636288	4.354196653110826	0.93
149	WL_002	2024-11-08	48.03742541585406	63.80112160118963	266.2092431815296	2.981648817548302	7.149328872936364	1.6851777354127018	1.47
150	WL_002	2024-11-09	41.14206170408149	55.80677828420573	368.4815569319035	8.422128693326343	4.1302828711197375	7.102145373031572	1.21
151	WL_002	2024-11-10	49.27153573225358	57.33957173827508	409.4852043213856	6.926066511925829	8.655235561848176	8.805647808638222	1.34
152	WL_002	2024-11-11	49.10851262597571	60.98978580578848	386.0281543520601	6.5675024039366585	7.774449756018771	2.427445947637663	1.49
153	WL_002	2024-11-12	47.76944320096795	58.85758906993623	317.0237708518284	7.69157430662447	2.4468390644347737	8.36170321707156	1.45
154	WL_002	2024-11-13	47.65225206646299	58.4276922641715	307.40762663498253	6.55234226538168	9.830675602246812	6.686321743150016	0.93
155	WL_002	2024-11-14	49.39464772388381	64.90721218055265	405.9690790302287	1.9628257494426258	7.849251122518252	5.871399208084992	1.57
156	WL_002	2024-11-15	50.52164324981459	54.09296526644542	436.40562110200347	1.9225875519161133	9.43505638512806	7.19097150070732	0.76
157	WL_002	2024-11-16	50.2509428613212	55.337902112403086	263.47012029375435	6.23953414158646	4.112947512576611	6.588239659907294	0.74
158	WL_002	2024-11-17	48.83788389517779	56.84003184869739	254.9173832917603	1.1991119637609753	3.912491972345871	5.397788713641992	1.39
159	WL_002	2024-11-18	46.99328030821526	64.06091921895803	304.72533325633316	9.9741205014194	4.835631720123756	5.062483218967079	0.85
160	WL_002	2024-11-19	49.40095203104358	61.37937470840614	294.1539225577521	1.7414294105425843	7.124493718672418	6.890600928530217	0.95
161	WL_003	2024-09-01	50.56335578967347	42.72363024427986	333.94546338522446	6.74673352897677	4.578349581665148	3.4679368211380304	1.59
162	WL_003	2024-09-02	51.058730511276835	42.40145633032402	295.99092117821726	2.9179423362257495	1.2802067459606024	6.865001428382966	1.03
163	WL_003	2024-09-03	49.09865107697102	46.37304533038239	443.63868558294433	2.6697296413280904	8.817608511600497	7.989371675125676	1.39
164	WL_003	2024-09-04	50.18281148540044	44.84370081706652	375.2440643262831	2.1812038991414884	1.2927356154212672	9.287630630341182	1.25
165	WL_003	2024-09-05	49.0834820451817	47.341509481966426	273.4616377924789	2.126672129822954	7.170087585060743	4.872753054095164	0.88
166	WL_003	2024-09-06	47.78128861782075	42.9782907414481	366.39428038287974	3.4209406399158793	8.178031905734693	3.793257630312164	1.11
167	WL_003	2024-09-07	48.358340795258	35.74951985573114	370.00410962386076	3.624963208383729	7.254836975138883	8.741101574702842	1.4
168	WL_003	2024-09-08	49.214599479559894	41.30814367669929	270.98603568363495	3.178405142762747	9.879963339404318	2.282459886113619	1.15
169	WL_003	2024-09-09	52.26975003729045	45.65324470734502	361.92973669738285	1.087937626772653	3.938151774195927	5.6594047904624025	0.78
170	WL_003	2024-09-10	48.72458117039337	42.76274249916791	265.71569943100417	4.5723094858143645	2.194441786387543	6.107867634354023	1.32
171	WL_003	2024-09-11	48.12059545419056	44.73890617968648	283.49651645181393	1.9411105630096022	6.72787224589273	7.35828153838211	0.73
172	WL_003	2024-09-12	52.88691368202589	44.09493502169331	424.19382474921713	7.4267823891918505	8.215552747628127	4.0550517328852544	1.43
173	WL_003	2024-09-13	51.8977415650248	43.613956649695204	340.46365690366	6.792199256768725	5.737623948425019	7.584305695797987	0.77
174	WL_003	2024-09-14	47.199800940015834	41.43326312297935	407.9397014284958	6.928369979507885	5.483761448078251	5.998271958438681	1.35
175	WL_003	2024-09-15	49.33896039009255	43.38125181577279	289.908490185829	7.122054181881622	1.6497856808125826	1.2758725198522547	0.93
176	WL_003	2024-09-16	51.44504563808549	42.68895754837592	395.4338139532616	7.684358690799829	4.829440010032679	4.113414932922666	1.03
177	WL_003	2024-09-17	49.7118570708761	46.162452743454466	337.7230838379181	7.527318943736229	5.380020472822325	8.860809142734945	1.51
178	WL_003	2024-09-18	45.99704887267219	41.30285256197243	368.47006571867246	9.211270110550219	2.895959701050999	6.606699252071345	1.27
179	WL_003	2024-09-19	48.01182803073709	44.20856843593023	393.1649929364177	9.181292685990769	2.6171479798321777	3.1378899243148988	1.57
180	WL_003	2024-09-20	49.910553688968044	42.14668789863754	348.45557128960695	3.2250796696285935	8.836749111452603	5.007747295023989	1.16
181	WL_003	2024-09-21	51.56048483450036	37.80201649928371	282.7047745170046	4.519733829865846	9.724710901017588	3.3232008943101476	1.29
182	WL_003	2024-09-22	51.47839433431955	40.896921237035585	276.17473214367	9.728389405706903	5.084105872452753	3.1244541701181756	0.77
183	WL_003	2024-09-23	49.41659721587666	39.172181163052294	317.4006352862573	8.459950292943486	4.877987712956253	3.238428453288669	1.26
184	WL_003	2024-09-24	47.58617845152038	44.583151097220636	283.52384325766354	1.3300428424018866	7.627618135590764	6.974240748596245	1.13
185	WL_003	2024-09-25	50.02682433821926	44.31128277719122	367.0708728793504	8.814441524619328	2.8525708903309144	2.007276574579551	0.94
186	WL_003	2024-09-26	49.35972367032776	40.95852748159923	437.3211384589923	1.3540918660165868	2.098989226090241	5.069791254550918	1.54
187	WL_003	2024-09-27	49.420223814388336	37.02655578202168	258.3145718100784	2.3350888086587998	9.879671106629623	9.68606826792441	0.7
188	WL_003	2024-09-28	49.54163862099868	44.37876251108201	423.58365890400444	5.092658700704732	5.640364257213252	5.399619222312282	1.3
189	WL_003	2024-09-29	51.47931906723119	39.90144005424141	290.37069042458967	7.060891899924256	9.729208414965434	1.8451064421047656	1.31
190	WL_003	2024-09-30	51.40912812457678	42.52927519681224	285.4299578894772	7.23363357003548	8.543037606832993	9.501527975266209	1.31
191	WL_003	2024-10-01	54.0697846042327	42.84830144451725	423.78099689574367	6.1354877197494675	1.2734835372715319	9.3785382595628	1.32
192	WL_003	2024-10-02	47.10963241740082	45.0263817184451	381.77709404653143	4.544779650887426	6.861096793373429	1.9593372727719165	1.29
193	WL_003	2024-10-03	49.134676740570164	44.00744506652845	424.1506900674518	8.04146935652446	6.10314634888001	7.646042883261939	1.49
194	WL_003	2024-10-04	45.89338264411523	40.21999107739734	383.51867711271694	8.270613477471327	7.860566212989542	8.18032283972771	1.09
195	WL_003	2024-10-05	48.9628422596911	43.397887196032634	358.8978195921699	1.0518279444830942	3.9212724691024325	4.298153813842581	1.06
196	WL_003	2024-10-06	47.492626435756456	47.67884328208693	339.7387245245061	3.1378971778689473	4.35926612466406	3.045426645368363	0.77
197	WL_003	2024-10-07	52.54698375402889	46.05060910364591	373.8980692019229	5.171446394205152	4.418072021613068	8.770002846146427	1.17
198	WL_003	2024-10-08	48.35446488344963	42.96135164988058	318.2495655252313	4.421760569072713	4.589405028072104	6.221551323045991	1.18
199	WL_003	2024-10-09	52.03149907077719	44.71288519577509	412.59714774321867	7.46310768603845	9.599713263594412	1.1640932440872547	0.88
200	WL_003	2024-10-10	48.75758205775423	44.19741142472061	435.40690895926133	1.5424065126060476	9.409924241249628	4.16460418515671	0.79
201	WL_003	2024-10-11	45.877039805365385	42.72613895523376	306.97458039238455	3.765609684336579	8.22723308049397	5.85245149007729	0.98
202	WL_003	2024-10-12	52.291988558935316	45.340407403150586	304.52480014670675	4.7219419137281635	2.096974840032528	2.630344145812123	1.31
203	WL_003	2024-10-13	49.473704446048075	39.019081350863395	391.80925234448654	1.9618923078526946	6.105809976660132	3.309065053312274	1.57
204	WL_003	2024-10-14	52.05778283987689	42.79572533518795	360.04530843125235	1.3907127956933725	6.698362380346201	9.562630079859913	1.24
205	WL_003	2024-10-15	49.36067357440756	43.14293290922965	295.6159543897865	2.90840355917404	6.498828899658926	4.699256228260342	1.46
206	WL_003	2024-10-16	48.71230698674529	45.27528579684584	297.3741117948964	8.024729637194756	3.4732543199332246	8.403528866623105	1.08
207	WL_003	2024-10-17	47.915972185268416	43.85814032228941	374.7718649353146	5.065909108635062	6.279476168579267	2.5121278697037708	1.36
208	WL_003	2024-10-18	48.55473815086018	44.38177133685353	269.14291110403235	1.2127472744170276	6.777743503989394	6.463846324799027	1.19
